Quantity,Name,Code,PurchasePrice,Foil,Condition,Language,PurchaseDate
1,"cold-water snapper",DOM,0.05,0,0,0,28/4/2018
1,"cold-water snapper",DOM,0.02,0,0,3,22/4/2018
2,"cold-water snapper",DOM,0.03,0,0,3,31/5/2018
1,"cold-water snapper",DOM,0.04,0,0,3,12/5/2018
3,"collar the culprit",GRN,0.02,0,0,0,25/11/2018
1,"collar the culprit",GRN,0.04,0,0,3,12/12/2018
1,"colossal dreadmaw",RIX,0.03,0,0,3,4/4/2018
1,"colossal dreadmaw",M19,0.0,0,0,0,7/7/2018
1,"colossal majesty",M19,0.0,0,0,0,7/7/2018
2,"colossal majesty",M19,0.12,0,0,0,14/9/2018
1,"combine guildmage",RNA,0.09,0,0,0,20/1/2019
1,"comet storm",C17,0.28,0,0,0,29/3/2018
2,"command the storm",GRN,0.04,0,0,0,18/10/2018
1,"command tower",C17,0.42,0,0,0,29/3/2018
1,"command tower",C18,0.38,0,0,0,2/9/2018
1,"commander's sphere",C18,0.17,0,0,0,2/9/2018
1,"commander's sphere",C17,0.22,0,0,0,29/3/2018
1,"commencement of festivities",KLD,0.04,0,0,0,12/4/2018
1,"commencement of festivities",KLD,0.07,0,0,0,12/9/2018
2,"commencement of festivities",KLD,0.03,0,0,3,11/2/2018
1,"commencement of festivities",KLD,0.05,0,0,3,28/2/2018
1,"conclave guildmage",GRN,0.07,0,0,3,12/12/2018
1,"conclave tribunal",GRN,0.17,0,0,0,15/10/2018
2,"conclave tribunal",GRN,0.21,0,0,0,23/11/2018
1,"conclave tribunal",GRN,0.23,0,0,3,8/12/2018
2,"concordia pegasus",RNA,0.03,0,0,0,20/1/2019
1,"confiscation coup",KLD,0.1,0,0,0,12/9/2018
1,"connive_concoct",GRN,0.2,0,0,0,13/11/2018
1,"connive_concoct",GRN,0.21,0,0,0,18/10/2018
1,"consul's shieldguard",KLD,0.05,0,0,0,19/2/2018
1,"consulate dreadnought",AER,0.08,0,0,0,12/9/2018
1,"consulate dreadnought",AER,0.09,0,0,0,20/2/2018
1,"consulate dreadnought",AER,0.1,0,0,3,17/6/2018
2,"consulate dreadnought",AER,0.11,0,0,3,25/6/2018
1,"consulate dreadnought",AER,0.13,0,0,6,18/7/2018
1,"consulate dreadnought",AER,0.23,1,0,3,14/2/2018
2,"consulate skygate",KLD,0.03,0,0,0,19/2/2018
1,"consulate skygate",KLD,0.03,0,0,3,28/2/2018
1,"consulate surveillance",KLD,0.07,0,0,0,19/2/2018
2,"consulate turret",AER,0.04,0,0,0,2/6/2018
1,"consulate turret",AER,0.11,0,0,3,25/1/2018
1,"consulate turret",AER,0.04,0,0,6,18/7/2018
1,"conviction",AER,0.09,0,0,0,25/2/2018
1,"conviction",AER,0.05,0,0,3,25/6/2018
1,"conviction",AER,0.12,0,0,3,25/1/2018
1,"coral commando",RNA,0.02,0,0,0,20/1/2019
1,"corpse augur",C17,0.14,0,0,0,29/3/2018
1,"corrosive ooze",DOM,0.05,0,0,3,22/4/2018
2,"cosmotronic wave",GRN,0.05,0,0,0,13/11/2018
1,"cosmotronic wave",GRN,0.03,0,0,3,8/12/2018
1,"countless gears renegade",AER,0.02,0,0,0,25/2/2018
1,"countless gears renegade",AER,0.11,0,0,3,8/2/2018
1,"countless gears renegade",AER,0.12,0,0,3,25/1/2018
1,"coveted jewel",C18,1.27,0,0,0,2/9/2018
1,"cowl prowler",KLD,0.02,0,0,0,12/9/2018
1,"cowl prowler",KLD,0.03,0,0,3,11/2/2018
1,"crackdown construct",AER,0.04,0,0,0,20/2/2018
1,"crackdown construct",AER,0.04,0,0,3,11/2/2018
2,"crackling drake",GRN,0.12,0,0,0,30/9/2018
1,"crackling drake",GRN,0.28,0,0,3,8/12/2018
1,"crash through",HOU,0.08,0,0,0,15/4/2018
1,"crashing tide",RIX,0.04,0,0,0,3/7/2018
2,"crashing tide",RIX,0.05,0,0,0,25/3/2018
1,"crashing tide",RIX,0.04,0,0,3,4/4/2018
1,"crashing tide",RIX,0.05,0,0,3,23/3/2018
1,"creeping mold",KLD,0.06,0,0,0,19/2/2018
1,"crosis's charm",C17,0.15,0,0,0,29/3/2018
1,"crucible of worlds",M19,0.0,0,0,0,7/7/2018
3,"cruel finality",AER,0.01,0,0,0,2/6/2018
1,"cruel finality",AER,0.05,0,0,0,12/9/2018
1,"cruel finality",AER,0.36,0,0,3,8/2/2018
1,"crumbling necropolis",C17,0.17,0,0,0,29/3/2018
1,"crush contraband",GRN,0.07,0,0,0,13/11/2018
1,"crush contraband",GRN,0.11,0,0,0,18/10/2018
1,"crushing canopy",GRN,0.03,0,0,0,30/9/2018
1,"crushing canopy",GRN,0.06,0,0,3,12/12/2018
1,"cultivator of blades",KLD,0.09,0,0,0,19/2/2018
1,"cultivator of blades",KLD,0.1,0,0,3,11/2/2018
1,"cultivator's caravan",KLD,0.22,0,0,3,28/2/2018
1,"cultivator's caravan",KLD,0.24,0,0,3,11/2/2018
1,"curator's ward",DOM,0.08,0,0,3,12/5/2018
1,"curator's ward",DOM,0.09,0,0,3,22/4/2018
1,"curious obsession",RIX,0.14,0,0,3,23/3/2018
1,"curse of disturbance",C17,0.17,0,0,0,29/3/2018
1,"curse of opulence",C17,0.23,0,0,0,29/3/2018
1,"curse of verbosity",C17,0.22,0,0,0,29/3/2018
2,"d'avenant trapper",DOM,0.03,0,0,0,29/5/2018
1,"d'avenant trapper",DOM,0.06,0,0,0,28/4/2018
1,"d'avenant trapper",DOM,0.04,0,0,3,12/5/2018
1,"daggerback basilisk",M19,0.0,0,0,0,7/7/2018
1,"daggerback basilisk",M19,0.04,0,0,0,14/9/2018
1,"damping sphere",DOM,2.5,0,0,3,12/5/2018
1,"damping sphere",DOM,2.94,0,0,3,22/4/2018
1,"damping sphere",DOM,1.17,0,0,6,18/7/2018
1,"daredevil dragster",AER,0.05,0,0,3,8/2/2018
1,"daring archaeologist",DOM,0.27,0,0,3,22/4/2018
1,"daring buccaneer",RIX,0.1,0,0,0,2/7/2018
1,"daring demolition",AER,0.02,0,0,0,25/2/2018
1,"daring demolition",AER,0.03,0,0,0,28/4/2018
1,"daring demolition",AER,0.05,0,0,3,11/2/2018
1,"daring demolition",AER,0.18,0,0,3,8/2/2018
2,"dark bargain",DOM,0.05,0,0,3,12/5/2018
1,"dark dabbling",UMA,0.04,0,0,0,3/1/2019
1,"dark inquiry",RIX,0.02,0,0,0,3/7/2018
1,"dark inquiry",RIX,0.05,0,0,3,4/4/2018
1,"dark intimations",AER,0.12,0,0,3,27/1/2018
2,"darkblade agent",GRN,0.04,0,0,0,1/1/2019
1,"darkblade agent",GRN,0.05,0,0,0,5/10/2018
1,"darksteel citadel",C18,0.2,0,0,0,2/9/2018
1,"darksteel ingot",C17,0.13,0,0,0,29/3/2018
1,"darksteel juggernaut",C18,0.24,0,0,0,2/9/2018
1,"dauntless bodyguard",DOM,0.28,0,0,0,28/4/2018
1,"dawnfeather eagle",AER,0.03,0,0,0,28/4/2018
1,"dawnfeather eagle",AER,0.04,0,0,0,20/2/2018
1,"dawnfeather eagle",AER,0.02,0,0,3,17/6/2018
2,"dawnfeather eagle",AER,0.03,0,0,3,14/2/2018
1,"dawnfeather eagle",AER,0.14,0,0,3,8/2/2018
1,"dawnfeather eagle",AER,0.08,0,0,6,18/7/2018
1,"daybreak chaplain",M19,0.05,0,0,0,3/9/2018
2,"dazzling lights",GRN,0.05,0,0,0,13/11/2018
1,"dazzling lights",GRN,0.03,0,0,3,12/12/2018
1,"dead weight",GRN,0.06,0,0,0,25/11/2018
1,"deadeye harpooner",AER,0.05,0,0,0,25/2/2018
1,"deadeye harpooner",AER,0.09,0,0,0,2/6/2018
1,"deadeye quartermaster",XLN,0.06,0,0,3,25/3/2018
2,"deadeye rig-hauler",RIX,0.04,0,0,0,3/7/2018
1,"deadeye rig-hauler",RIX,0.03,0,0,3,9/3/2018
1,"deadeye rig-hauler",RIX,0.04,0,0,3,4/4/2018
1,"deadeye tormentor",XLN,0.04,0,0,0,25/3/2018
1,"deadlock trap",KLD,0.08,0,0,0,19/2/2018
2,"deadly visit",GRN,0.03,0,0,0,5/10/2018
1,"deadly visit",GRN,0.04,0,0,0,15/10/2018
1,"deathbloom thallid",DOM,0.06,0,0,0,29/5/2018
1,"deathbloom thallid",DOM,0.05,0,0,3,25/6/2018
1,"decoction module",KLD,0.1,0,0,0,19/2/2018
3,"decoction module",KLD,0.08,0,0,3,31/5/2018
1,"decommission",AER,0.04,0,0,0,12/9/2018
2,"decommission",AER,0.06,0,0,0,25/2/2018
1,"decommission",AER,0.03,0,0,3,11/2/2018
1,"decree of pain",C17,0.91,0,0,0,29/3/2018
2,"deep freeze",DOM,0.06,0,0,0,5/8/2018
1,"deep freeze",DOM,0.06,0,0,3,25/6/2018
1,"deeproot warrior",XLN,0.03,0,0,3,9/3/2018
1,"deeproot waters",XLN,0.11,0,0,0,25/3/2018
1,"defiant salvager",AER,0.05,0,0,0,3/9/2018
1,"defiant salvager",AER,0.06,0,0,0,12/9/2018
2,"defiant salvager",AER,0.05,0,0,3,17/6/2018
1,"defiant salvager",AER,0.12,0,0,3,25/1/2018
1,"deft dismissal",AER,0.03,0,0,3,17/6/2018
1,"demolish",KLD,0.03,0,0,0,19/2/2018
1,"demolish",KLD,0.03,0,0,3,11/2/2018
1,"demolition stomper",KLD,0.06,0,0,0,19/2/2018
1,"demonic vigor",DOM,0.04,0,0,0,29/5/2018
1,"demonic vigor",DOM,0.05,0,0,0,12/5/2018
2,"demonic vigor",DOM,0.05,0,0,3,22/4/2018
2,"demotion",GRN,0.07,0,0,0,25/11/2018
1,"demotion",GRN,0.08,0,0,0,30/9/2018
1,"demotion",GRN,0.07,0,0,3,12/12/2018
2,"depths of desire",XLN,0.03,0,0,3,9/3/2018
1,"deputy of detention",RNA,2.0,0,0,0,20/1/2019
1,"despair",HOU,0.28,0,0,0,15/4/2018
1,"destructive tampering",AER,0.16,0,0,0,25/2/2018
1,"destructive tampering",AER,0.11,0,0,3,15/2/2018
2,"destructive tampering",AER,0.12,0,0,3,8/2/2018
2,"destructive tampering",AER,0.13,0,0,3,25/1/2018
2,"devious cover-up",GRN,0.05,0,0,0,25/11/2018
1,"devkarin dissident",GRN,0.01,0,0,3,12/12/2018
2,"dhund operative",KLD,0.05,0,0,0,19/2/2018
1,"dhund operative",KLD,0.05,0,0,3,11/2/2018
1,"die young",KLD,0.02,0,0,0,12/9/2018
1,"die young",KLD,0.05,0,0,3,11/2/2018
1,"diligent excavator",DOM,0.06,0,0,0,28/5/2018
1,"diligent excavator",DOM,0.08,0,0,3,22/4/2018
1,"dimir aqueduct",C17,0.21,0,0,0,29/3/2018
2,"dimir guildgate (a)",GRN,0.04,0,0,0,25/11/2018
1,"dimir guildgate (a)",GRN,0.05,0,0,3,8/12/2018
1,"dimir guildgate (a)",GRN,0.06,0,0,3,12/12/2018
2,"dimir guildgate (b)",GRN,0.04,0,0,0,25/11/2018
1,"dimir guildgate (b)",GRN,0.05,0,0,0,6/11/2018
1,"dimir guildgate (b)",GRN,0.07,0,0,0,15/10/2018
1,"dimir locket",GRN,0.05,0,0,0,6/11/2018
1,"dimir locket",GRN,0.07,0,0,3,12/12/2018
1,"dimir spybug",GRN,0.09,0,0,0,30/9/2018
1,"dinosaur hunter",RIX,0.02,0,0,0,3/7/2018
1,"direct current",GRN,0.04,0,0,0,25/11/2018
1,"direct current",GRN,0.05,0,0,0,30/9/2018
1,"diregraf ghoul",M19,0.0,0,0,0,7/7/2018
1,"diregraf ghoul",M19,0.13,0,0,6,18/7/2018
1,"discovery_dispersal",GRN,0.17,0,0,0,1/1/2019
1,"disdainful stroke",GRN,0.08,0,0,0,1/1/2019
2,"disdainful stroke",GRN,0.08,0,0,3,8/12/2018
1,"dismal backwater",C17,0.08,0,0,0,29/3/2018
1,"dismissive pyromancer",M19,0.25,0,0,0,30/7/2018
2,"dispersal technician",AER,0.02,0,0,0,3/9/2018
1,"dispersal technician",AER,0.01,0,0,3,17/6/2018
1,"dispersal technician",AER,0.3,0,0,3,8/2/2018
1,"disperse",M19,0.0,0,0,0,7/7/2018
1,"disposal mummy",HOU,0.02,0,0,0,15/4/2018
1,"district guide",GRN,0.11,0,0,3,8/12/2018
1,"dive down",XLN,0.05,0,0,3,9/3/2018
1,"divest",DOM,0.07,0,0,0,28/5/2018
1,"divest",DOM,0.08,0,0,0,29/4/2018
1,"divest",DOM,0.08,0,0,3,12/5/2018
1,"divest",DOM,0.07,0,0,6,18/7/2018
1,"divination",M19,0.0,0,0,0,7/7/2018
1,"divination",DOM,0.06,0,0,3,22/4/2018
1,"divination",DOM,0.09,0,0,3,12/5/2018
1,"divine verdict",RIX,0.02,0,0,0,3/7/2018
1,"divine verdict",RIX,0.02,0,0,3,4/4/2018
1,"doublecast",M19,0.11,0,0,0,30/7/2018
2,"douser of lights",GRN,0.01,0,0,0,1/1/2019
1,"douser of lights",GRN,0.02,0,0,0,23/11/2018
1,"dovin, grand arbiter",RNA,2.0,0,0,0,20/1/2019
1,"dramatic reversal",KLD,0.07,0,0,3,8/2/2018
1,"dreamcaller siren",XLN,0.18,0,0,3,9/3/2018
1,"dreamstone hedron",C18,0.07,0,0,0,2/9/2018
1,"drudge sentinel",DOM,0.02,0,0,3,12/5/2018
2,"druid of the cowl",AER,0.05,0,0,0,25/2/2018
2,"druid of the cowl",AER,0.05,0,0,3,15/2/2018
1,"druid of the cowl",AER,0.06,0,0,3,27/1/2018
1,"dryad greenseeker",M19,0.0,1,0,0,7/7/2018
1,"dual shot",XLN,0.05,0,0,0,25/3/2018
1,"dub",DOM,0.04,0,0,0,12/5/2018
2,"dub",DOM,0.05,0,0,0,28/4/2018
1,"dub",DOM,0.05,0,0,3,22/4/2018
2,"dukhara peafowl",KLD,0.02,0,0,0,19/2/2018
1,"dukhara peafowl",KLD,0.04,0,0,3,25/6/2018
1,"dukhara scavenger",KLD,0.04,0,0,0,12/4/2018
2,"dukhara scavenger",KLD,0.06,0,0,6,18/7/2018
1,"duplicant",C18,0.44,0,0,0,2/9/2018
1,"duress",M19,0.0,0,0,0,7/7/2018
1,"dusk charger",RIX,0.02,0,0,0,23/2/2018
1,"dusk charger",RIX,0.02,0,0,3,28/2/2018
1,"dusk legion zealot",RIX,0.08,0,0,3,23/3/2018
1,"dwarven priest",M19,0.0,0,0,0,7/7/2018
1,"dwindle",M19,0.0,0,0,0,7/7/2018
1,"dwindle",M19,0.03,0,0,0,30/7/2018
1,"dwindle",M19,0.05,0,0,0,14/9/2018
1,"eager construct",KLD,0.04,0,0,0,19/2/2018
1,"eager construct",KLD,0.04,0,0,3,25/6/2018
1,"eager construct",KLD,0.06,0,0,3,8/2/2018
1,"echo storm",C18,0.43,0,0,0,2/9/2018
1,"eddytrail hawk",KLD,0.04,0,0,0,19/2/2018
1,"eddytrail hawk",KLD,0.03,0,0,3,25/6/2018
1,"efficient construction",AER,0.07,0,0,0,20/2/2018
1,"efficient construction",AER,0.11,0,0,3,17/6/2018
1,"electrify",M19,0.0,0,0,0,7/7/2018
1,"electrify",M19,0.01,0,0,0,30/7/2018
1,"electrify",M19,0.02,0,0,0,3/9/2018
1,"electrodominance",RNA,2.0,0,0,0,20/1/2019
1,"electrostatic field",GRN,0.14,0,0,0,5/10/2018
1,"elfhame druid",DOM,0.1,0,0,3,12/5/2018
1,"eliminate the competition",KLD,0.08,0,0,0,19/2/2018
1,"embraal bruiser",KLD,0.07,0,0,0,19/2/2018
2,"embraal gear-smasher",AER,0.02,0,0,0,25/2/2018
1,"embraal gear-smasher",AER,0.03,0,0,0,12/9/2018
2,"embraal gear-smasher",AER,0.04,0,0,3,11/2/2018
1,"empyreal voyager",KLD,0.05,0,0,0,19/2/2018
1,"enchanter's bane",C18,0.78,0,0,0,2/9/2018
1,"endless atlas",C18,1.35,0,0,0,2/9/2018
1,"engineered might",KLD,0.05,0,0,0,19/2/2018
1,"enigma drake",M19,0.0,0,0,0,7/7/2018
2,"erstwhile trooper",GRN,0.04,0,0,0,25/11/2018
1,"erstwhile trooper",GRN,0.06,0,0,0,30/9/2018
1,"erstwhile trooper",GRN,0.04,0,0,3,12/12/2018
1,"essence capture",RNA,0.17,0,0,0,20/1/2019
1,"essence extraction",KLD,0.1,0,0,0,19/2/2018
1,"essence scatter",M19,0.0,0,0,0,7/7/2018
1,"essence scatter",M19,0.07,0,0,0,30/7/2018
1,"etherium sculptor",C18,0.1,0,0,0,2/9/2018
1,"etherium-horn sorcerer",C17,0.19,0,0,0,29/3/2018
1,"etrata, the silencer",GRN,0.32,0,0,3,12/12/2018
1,"everdawn champion",RIX,0.05,0,0,0,3/7/2018
1,"eviscerate",DOM,0.04,0,0,0,12/5/2018
1,"eviscerate",DOM,0.02,0,0,3,25/6/2018
1,"eviscerate",DOM,0.63,1,0,0,29/4/2018
1,"evolving wilds",C17,0.07,0,0,0,29/3/2018
1,"evra, halcyon witness",DOM,0.15,0,0,0,28/5/2018
1,"evra, halcyon witness",DOM,0.43,0,0,3,22/4/2018
1,"excavation elephant",DOM,0.02,0,0,0,29/5/2018
1,"excavation elephant",DOM,0.04,0,0,0,28/4/2018
1,"excavation elephant",DOM,0.02,0,0,3,25/6/2018
1,"excavation elephant",DOM,0.04,0,0,3,22/4/2018
1,"exclusion mage",M19,0.0,0,0,0,7/7/2018
1,"exotic orchard",C17,0.34,0,0,0,29/3/2018
1,"expel from orazca",RIX,0.09,0,0,0,3/7/2018
2,"expel from orazca",RIX,0.07,0,0,3,9/3/2018
1,"explosive apparatus",M19,0.0,0,0,0,7/7/2018
4,"expose to daylight",RNA,0.05,0,0,0,20/1/2019
1,"eyes everywhere",RNA,0.08,0,0,0,20/1/2019
4,"fabrication module",KLD,0.08,0,0,3,24/5/2018
1,"faerie duelist",RNA,0.04,0,0,0,20/1/2019
1,"failed inspection",KLD,0.03,0,0,0,19/2/2018
1,"fairgrounds warden",KLD,0.1,0,0,0,12/4/2018
1,"fairgrounds warden",KLD,0.14,0,0,0,19/2/2018
1,"fanatical firebrand",RIX,0.07,0,0,3,28/2/2018
1,"fanatical firebrand",RIX,0.08,0,0,3,23/3/2018
1,"fatal push",AER,3.74,0,0,0,12/9/2018
1,"fatal push",AER,5.8,0,0,0,20/2/2018
1,"fatal push",AER,5.76,0,0,3,14/2/2018
1,"fathom fleet boarder",RIX,0.02,0,0,3,23/3/2018
3,"fearless halberdier",GRN,0.02,0,0,0,25/11/2018
1,"fearless halberdier",GRN,0.03,0,0,0,15/10/2018
1,"fearless halberdier",GRN,0.06,0,0,0,30/9/2018
1,"fearless halberdier",GRN,0.01,0,0,3,12/12/2018
1,"felidar guardian",AER,0.16,0,0,3,11/2/2018
1,"fellwar stone",C17,0.27,0,0,0,29/3/2018
1,"fen hauler",AER,0.02,0,0,3,11/2/2018
2,"fen hauler",AER,0.06,0,0,3,17/6/2018
3,"feral abomination",DOM,0.04,0,0,0,28/5/2018
1,"fervent strike",DOM,0.04,0,0,0,29/5/2018
1,"fervent strike",DOM,0.06,0,0,0,28/4/2018
1,"field creeper",M19,0.0,0,0,0,7/7/2018
1,"field of ruin",XLN,2.09,0,0,3,28/2/2018
1,"fiery finish",M19,0.04,0,0,6,18/7/2018
1,"fiery intervention",DOM,0.02,0,0,0,28/5/2018
1,"fiery intervention",DOM,0.03,0,0,0,12/5/2018
1,"fiery intervention",DOM,0.04,0,0,3,22/4/2018
1,"fight with fire",DOM,0.1,0,0,0,12/5/2018
2,"filigree crawler",AER,0.03,0,0,0,28/4/2018
1,"filigree crawler",AER,0.07,0,0,0,12/9/2018
1,"filigree crawler",AER,0.02,0,0,3,11/2/2018
1,"filigree crawler",AER,0.22,0,0,3,8/2/2018
1,"filigree familiar",KLD,0.12,0,0,0,12/4/2018
1,"final parting",DOM,0.09,0,0,0,29/5/2018
1,"find_finality",GRN,0.76,0,0,0,1/1/2019
1,"fire elemental",DOM,0.03,0,0,0,12/5/2018
1,"fire elemental",DOM,0.04,0,0,3,22/4/2018
1,"fire elemental",M19,0.0,0,0,0,7/7/2018
1,"fire elemental",M19,0.01,0,0,6,18/7/2018
1,"fire shrine keeper",XLN,0.07,0,0,3,28/2/2018
2,"fire urchin",GRN,0.03,0,0,0,25/11/2018
1,"fire urchin",GRN,0.06,0,0,0,30/9/2018
1,"firefist adept",DOM,0.08,0,0,3,22/4/2018
1,"fireforger's puzzleknot",KLD,0.01,0,0,0,19/2/2018
2,"fireforger's puzzleknot",KLD,0.01,0,0,3,28/2/2018
1,"firemind's research",GRN,0.32,0,0,0,14/10/2018
1,"flight of equenauts",GRN,0.08,0,0,0,30/9/2018
1,"flight of equenauts",GRN,0.04,0,0,3,8/12/2018
1,"flood of recollection",RIX,0.08,0,0,0,3/7/2018
1,"flood of recollection",RIX,0.08,0,0,3,28/2/2018
1,"flower_flourish",GRN,0.08,0,0,0,30/9/2018
1,"forebear's blade",DOM,0.17,0,0,0,28/4/2018
1,"forebear's blade",DOM,0.18,0,0,0,29/4/2018
1,"forerunner of the heralds",RIX,0.1,0,0,0,25/3/2018
1,"forge of heroes",C18,0.78,0,0,0,2/9/2018
1,"forsaken sanctuary",M19,0.0,0,0,0,7/7/2018
1,"forsaken sanctuary",RIX,0.09,0,0,0,2/7/2018
1,"fortuitous find",KLD,0.04,0,0,0,19/2/2018
1,"foul orchard",RIX,0.07,0,0,3,23/3/2018
1,"foundry assembler",AER,0.03,0,0,0,25/2/2018
1,"foundry assembler",AER,0.04,0,0,3,15/2/2018
1,"foundry assembler",AER,0.15,0,0,3,8/2/2018
1,"foundry assembler",AER,0.17,0,0,3,27/1/2018
1,"foundry hornet",AER,0.02,0,0,0,25/2/2018
1,"foundry of the consuls",C18,0.08,0,0,0,2/9/2018
1,"foundry screecher",KLD,0.02,0,0,3,8/2/2018
1,"fourth bridge prowler",AER,0.07,0,0,0,20/2/2018
1,"fourth bridge prowler",AER,0.04,0,0,3,25/6/2018
1,"fourth bridge prowler",AER,0.03,0,0,6,18/7/2018
1,"fragmentize",KLD,0.09,0,0,0,19/2/2018
1,"fraying omnipotence",M19,0.0,0,0,0,7/7/2018
1,"frenzied rage",DOM,0.05,0,0,3,22/4/2018
1,"fresh-faced recruit",GRN,0.03,0,0,0,25/11/2018
3,"fresh-faced recruit",GRN,0.04,0,0,0,6/11/2018
1,"frilled deathspitter",RIX,0.04,0,0,0,25/3/2018
1,"frilled deathspitter",RIX,0.04,0,0,3,23/3/2018
2,"frilled sea serpent",M19,0.0,0,0,0,7/7/2018
1,"frilled sea serpent",M19,0.02,0,0,6,18/7/2018
1,"frontline devastator",HOU,0.05,0,0,0,15/4/2018
1,"frontline rebel",AER,0.02,0,0,0,28/4/2018
2,"frontline rebel",AER,0.01,0,0,3,25/6/2018
2,"frontline rebel",AER,0.19,0,0,3,8/2/2018
1,"fungal plots",DOM,0.12,0,0,0,5/8/2018
2,"fungal plots",DOM,0.13,0,0,0,29/5/2018
1,"fungal plots",DOM,0.17,0,0,0,29/4/2018
2,"gaea's protector",DOM,0.02,0,0,0,29/5/2018
1,"gaea's protector",DOM,0.03,0,0,0,29/4/2018
1,"galecaster colossus",C17,0.34,0,0,0,29/3/2018
2,"galloping lizrog",RNA,0.09,0,0,0,20/1/2019
1,"gargoyle sentinel",M19,0.06,0,0,0,14/9/2018
1,"garna, the bloodflame",DOM,0.13,0,0,0,28/4/2018
1,"garrison sergeant",GRN,0.02,0,0,0,30/9/2018
2,"garrison sergeant",GRN,0.04,0,0,0,25/11/2018
1,"garrison sergeant",GRN,0.03,0,0,3,8/12/2018
1,"gatebreaker ram",RNA,0.08,0,0,0,20/1/2019
1,"gatekeeper gargoyle",GRN,0.04,0,0,0,23/11/2018
2,"gateway plaza",GRN,0.05,0,0,0,23/11/2018
1,"gateway plaza",GRN,0.07,0,0,3,12/12/2018
1,"gateway plaza",RNA,0.05,0,0,0,20/1/2019
1,"gateway sneak",RNA,0.06,0,0,0,20/1/2019
1,"gearsmith guardian",M19,0.02,0,0,6,18/7/2018
2,"generous stray",GRN,0.04,0,0,0,25/11/2018
1,"generous stray",GRN,0.06,0,0,0,30/9/2018
1,"generous stray",GRN,0.07,0,0,0,5/10/2018
1,"geode golem",C18,1.17,0,0,0,2/9/2018
1,"ghastbark twins",M19,0.0,0,0,0,7/7/2018
1,"ghirapur guide",KLD,0.04,0,0,3,11/2/2018
1,"ghirapur guide",M19,0.0,0,0,0,7/7/2018
1,"ghirapur osprey",AER,0.02,0,0,0,2/6/2018
1,"ghitu chronicler",DOM,0.05,0,0,0,12/5/2018
2,"ghitu chronicler",DOM,0.04,0,0,3,25/6/2018
1,"ghitu journeymage",DOM,0.05,0,0,0,5/8/2018
1,"ghitu journeymage",DOM,0.06,0,0,0,12/5/2018
1,"ghitu journeymage",DOM,0.08,0,0,0,29/4/2018
1,"ghitu journeymage",DOM,0.09,0,0,3,22/4/2018
1,"ghitu lavarunner",DOM,0.06,0,0,0,28/5/2018
1,"ghitu lavarunner",DOM,0.07,0,0,0,29/5/2018
1,"ghitu lavarunner",DOM,0.07,0,0,3,12/5/2018
1,"ghostform",M19,0.0,0,0,0,7/7/2018
1,"giant spider",M19,0.03,0,0,0,3/9/2018
1,"giant spider",M19,0.05,0,0,0,30/7/2018
1,"gideon's reproach",DOM,0.04,0,0,0,29/5/2018
2,"gideon's reproach",DOM,0.06,0,0,0,29/4/2018
1,"gift of growth",DOM,0.04,0,0,0,28/5/2018
1,"gift of growth",DOM,0.06,0,0,6,18/7/2018
1,"gift of strength",HOU,0.03,0,0,0,15/4/2018
1,"gifted aetherborn",AER,1.44,0,0,0,20/2/2018
1,"gifted aetherborn",AER,1.42,0,0,3,25/6/2018
1,"gifted aetherborn",AER,1.46,0,0,3,17/6/2018
1,"gilded lotus",DOM,2.36,0,0,3,22/4/2018
2,"giltgrove stalker",RIX,0.03,0,0,0,25/3/2018
1,"glaive of the guildpact",GRN,0.05,0,0,0,5/10/2018
1,"glassblower's puzzleknot",KLD,0.04,0,0,0,12/4/2018
1,"glassblower's puzzleknot",KLD,0.07,0,0,0,19/2/2018
1,"glassblower's puzzleknot",KLD,0.07,0,0,3,11/2/2018
1,"gleaming barrier",RIX,0.03,0,0,0,25/3/2018
1,"glimmer of genius",KLD,0.27,0,0,0,31/5/2018
3,"glimmer of genius",KLD,0.27,0,0,3,24/5/2018
3,"glint-nest crane",KLD,0.14,0,0,3,24/5/2018
1,"glint-nest crane",KLD,0.15,0,0,3,28/2/2018
1,"glint-sleeve artisan",KLD,0.06,0,0,0,12/4/2018
1,"glint-sleeve siphoner",AER,0.49,0,0,6,18/7/2018
1,"glowspore shaman",GRN,0.12,0,0,0,13/11/2018
2,"glowspore shaman",GRN,0.13,0,0,0,18/10/2018
1,"go for the throat",C17,1.06,0,0,0,29/3/2018
1,"goblin banneret",GRN,0.1,0,0,0,1/1/2019
1,"goblin banneret",GRN,0.14,0,0,0,30/9/2018
1,"goblin barrage",DOM,0.07,0,0,0,12/5/2018
1,"goblin cratermaker",GRN,0.24,0,0,0,13/11/2018
1,"goblin cratermaker",GRN,0.25,0,0,0,6/11/2018
3,"goblin electromancer",GRN,0.07,0,0,0,25/11/2018
1,"goblin electromancer",GRN,0.07,0,0,3,8/12/2018
1,"goblin instigator",M19,0.06,0,0,0,30/7/2018
2,"goblin locksmith",GRN,0.02,0,0,0,25/11/2018
1,"goblin locksmith",GRN,0.03,0,0,0,5/10/2018
1,"goblin locksmith",GRN,0.04,0,0,0,18/10/2018
1,"goblin locksmith",GRN,0.18,1,0,3,8/12/2018
1,"goblin motivator",M19,0.0,0,0,0,7/7/2018
1,"goblin trailblazer",RIX,0.03,0,0,0,25/3/2018
1,"goblin trailblazer",RIX,0.04,0,0,0,23/2/2018
