Quantity,Name,Code,PurchasePrice,Foil,Condition,Language,PurchaseDate
1,"blazing hope",RIX,0.07,0,0,0,3/7/2018
2,"bleeding edge",WAR,0.08,0,0,6,4/5/2019
1,"blessed light",DOM,0.04,0,0,0,29/4/2018
2,"blessed light",DOM,0.02,0,0,3,22/4/2018
1,"blessed light",DOM,0.03,0,0,6,18/7/2018
1,"blessing of belzenlok",DOM,0.04,0,0,0,29/5/2018
1,"blessing of belzenlok",DOM,0.05,0,0,0,12/5/2018
1,"blessing of belzenlok",DOM,0.06,0,0,3,22/4/2018
2,"blindblast",WAR,0.03,0,0,6,4/5/2019
2,"blindblast",WAR,0.04,0,0,6,30/4/2019
1,"blinding fog",XLN,0.05,0,0,3,9/3/2018
1,"blinkmoth urn",C18,0.21,0,0,0,2/9/2018
1,"blood burglar",M20,0.04,0,0,0,6/10/2019
1,"blood operative",GRN,0.3,0,0,0,6/11/2018
1,"blood reckoning",M13,0.14,0,0,0,2/3/2019
1,"blood sun",RIX,1.63,0,0,0,3/7/2018
1,"bloodfell caves",M20,0.06,0,0,0,5/8/2019
1,"bloodline necromancer",C17,0.16,0,0,0,29/3/2018
1,"bloodstone goblin",DOM,0.08,0,0,3,22/4/2018
1,"bloodtallow candle",DOM,0.04,0,0,0,12/5/2018
1,"bloodtallow candle",DOM,0.04,0,0,3,22/4/2018
3,"bloom hulk",WAR,0.05,0,0,6,4/5/2019
1,"blossoming defense",KLD,0.95,0,0,3,11/2/2018
1,"blow your house down",ELD,0.03,0,0,0,12/10/2019
1,"blow your house down",ELD,0.15,1,0,0,12/10/2019
1,"body double",C17,0.27,0,0,0,29/3/2018
1,"bogstomper",M19,0.02,0,0,0,30/7/2018
1,"bolas's citadel",WAR,1.35,0,0,6,30/4/2019
2,"bolt bend",WAR,0.09,0,0,6,4/5/2019
4,"bombard",RIX,0.04,0,0,0,3/7/2018
2,"bond of discipline",WAR,0.07,0,0,6,4/5/2019
1,"bond of flourishing",WAR,0.11,0,0,6,4/5/2019
1,"bond of insight",WAR,0.09,0,0,6,30/4/2019
2,"bond of passion",WAR,0.06,0,0,6,4/5/2019
1,"bond of revival",WAR,0.09,0,0,6,4/5/2019
1,"bone splinters",M20,0.04,0,0,0,5/8/2019
1,"boneclad necromancer",M20,0.05,0,0,0,5/8/2019
1,"boros challenger",GRN,0.11,0,0,0,30/9/2018
1,"boros guildgate (a)",GRN,0.04,0,0,0,13/11/2018
1,"boros guildgate (b)",GRN,0.03,0,0,0,25/11/2018
1,"boros guildgate (b)",GRN,0.06,0,0,0,30/9/2018
1,"boros guildgate (b)",GRN,0.05,0,0,3,12/12/2018
1,"boros locket",GRN,0.06,0,0,0,15/10/2018
1,"bosh, iron golem",C18,0.16,0,0,0,2/9/2018
1,"bountiful harvest",M13,0.02,0,0,0,2/3/2019
1,"bounty agent",GRN,0.17,0,0,3,8/12/2018
1,"bounty of might",GRN,0.1,0,0,0,25/11/2018
1,"bounty of might",GRN,0.1,0,0,3,8/12/2018
1,"brass's bounty",RIX,0.15,0,0,3,28/2/2018
1,"brawl-bash ogre",M19,0.07,0,0,0,3/9/2018
1,"brazen borrower_petty theft",ELD,25.9,1,0,0,25/12/2019
1,"brazen freebooter",RIX,0.03,0,0,0,25/3/2018
1,"brazen freebooter",RIX,0.05,0,0,0,3/7/2018
1,"brazen freebooter",RIX,0.02,0,0,3,4/4/2018
1,"brazen freebooter",RIX,0.03,0,0,3,28/2/2018
2,"brightwood tracker",M20,0.03,0,0,0,20/12/2019
1,"brimstone trebuchet",ELD,0.04,0,0,0,12/10/2019
4,"bring to trial",RNA,0.03,0,0,0,20/1/2019
1,"bristling boar",M19,0.0,0,0,0,7/7/2018
1,"broken bond",DOM,0.1,0,0,0,29/4/2018
1,"broken bond",DOM,0.12,0,0,3,22/4/2018
1,"brudiclad, telchor engineer",C18,1.53,0,0,0,2/9/2018
2,"buccaneer's bravado",RIX,0.03,0,0,3,4/4/2018
1,"built to last",KLD,0.03,0,0,3,8/2/2018
1,"built to smash",KLD,0.06,0,0,0,19/2/2018
1,"built to smash",KLD,0.06,0,0,3,11/2/2018
4,"bulwark giant",WAR,0.03,0,0,6,4/5/2019
1,"burglar rat",GRN,0.05,0,0,0,25/11/2018
1,"burglar rat",GRN,0.07,0,0,0,5/10/2018
1,"burglar rat",GRN,0.06,0,0,3,12/12/2018
1,"buried ruin",C18,0.32,0,0,0,2/9/2018
2,"burning prophet",WAR,0.05,0,0,6,4/5/2019
1,"cabal evangel",DOM,0.02,0,0,0,28/5/2018
1,"cabal evangel",DOM,0.02,0,0,3,17/6/2018
1,"cabal evangel",DOM,0.04,0,0,3,22/4/2018
1,"cabal paladin",DOM,0.05,0,0,0,5/8/2018
2,"cabal paladin",DOM,0.05,0,0,3,25/6/2018
1,"cabal stronghold",DOM,2.03,0,0,3,22/4/2018
1,"caligo skin-witch",DOM,0.04,0,0,0,28/5/2018
1,"caligo skin-witch",DOM,0.05,0,0,0,29/4/2018
1,"caligo skin-witch",DOM,0.05,0,0,3,22/4/2018
3,"call the cavalry",DOM,0.05,0,0,0,29/5/2018
1,"call the cavalry",DOM,0.05,0,0,3,12/5/2018
1,"callous dismissal",WAR,0.04,0,0,6,29/4/2019
3,"callous dismissal",WAR,0.05,0,0,6,4/5/2019
2,"canal monitor",RIX,0.02,0,0,0,3/7/2018
1,"canal monitor",RIX,0.02,0,0,3,4/4/2018
1,"cancel",XLN,0.03,0,0,3,25/3/2018
1,"candlelight vigil",GRN,0.02,0,0,0,6/11/2018
1,"candlelight vigil",GRN,0.05,0,0,0,14/10/2018
1,"candlelight vigil",GRN,0.06,0,0,0,30/9/2018
1,"candlelight vigil",GRN,0.05,0,0,3,12/12/2018
1,"captive audience",RNA,0.88,0,0,6,30/4/2019
2,"capture sphere",GRN,0.03,0,0,0,23/11/2018
2,"capture sphere",GRN,0.04,0,0,0,5/10/2018
1,"capture sphere",GRN,0.02,0,0,6,30/4/2019
1,"cast down",DOM,0.47,0,0,0,5/8/2018
2,"cast down",DOM,0.62,0,0,3,12/5/2018
1,"casualties of war",WAR,0.52,0,0,6,1/5/2019
1,"catacomb crocodile",RNA,0.05,0,0,6,30/4/2019
1,"catalyst elemental",M19,0.0,0,0,0,7/7/2018
1,"catalyst elemental",M19,0.06,0,0,0,30/7/2018
1,"cathartic reunion",KLD,0.14,0,0,0,12/4/2018
1,"cathartic reunion",KLD,0.12,0,0,3,28/2/2018
1,"cathartic reunion",KLD,0.13,0,0,3,8/2/2018
1,"caught in the brights",AER,0.03,0,0,0,12/9/2018
1,"caught in the brights",AER,0.03,0,0,3,11/2/2018
1,"caught in the brights",AER,0.06,0,0,3,17/6/2018
1,"cauldron dance",C17,0.18,0,0,0,29/3/2018
1,"cauldron familiar",ELD,0.12,0,0,0,12/10/2019
1,"cauldron's gift",ELD,0.05,0,0,0,20/12/2019
1,"cauldron's gift",ELD,0.13,1,0,0,25/12/2019
1,"cavalier of flame",M20,5.65,0,0,0,20/12/2019
1,"cavalier of gales",M20,3.67,0,0,0,5/8/2019
1,"cavalry drillmaster",M19,0.0,0,0,0,7/7/2018
1,"cavalry drillmaster",M19,0.05,0,0,6,18/7/2018
1,"cavalry pegasus",THS,0.06,0,0,0,2/7/2019
1,"centaur courser",M19,0.0,0,0,0,7/7/2018
1,"centaur courser",M20,0.02,0,0,0,5/8/2019
1,"centaur courser",M13,0.02,0,0,0,2/3/2019
2,"centaur nurturer",WAR,0.04,0,0,6,4/5/2019
2,"centaur peacemaker",GRN,0.03,0,0,0,1/1/2019
1,"centaur peacemaker",GRN,0.05,0,0,0,15/10/2018
1,"chainer's torment",DOM,0.07,0,0,3,25/6/2018
2,"chainwhip cyclops",WAR,0.03,0,0,6,4/5/2019
1,"chainwhip cyclops",WAR,0.04,0,0,6,1/5/2019
1,"challenger troll",WAR,0.04,0,0,0,9/6/2019
1,"chamber sentry",GRN,0.32,0,0,0,30/9/2018
1,"champion of the flame",DOM,0.1,0,0,0,28/5/2018
1,"champion of the flame",DOM,0.15,0,0,3,22/4/2018
1,"chandra's embercat",M20,0.06,0,0,0,5/8/2019
1,"chandra's outrage",M20,0.03,0,0,0,30/9/2019
2,"chandra's pyrohelix",WAR,0.04,0,0,6,4/5/2019
1,"chandra's pyrohelix",WAR,0.05,0,0,6,30/4/2019
1,"chandra's pyrohelix",KLD,0.08,0,0,6,18/7/2018
2,"chandra's revolution",AER,0.02,0,0,3,17/6/2018
1,"chandra's revolution",AER,0.28,0,0,3,27/1/2018
1,"chandra's triumph",WAR,0.09,0,0,6,30/4/2019
1,"chaos warp",C17,0.95,0,0,0,29/3/2018
1,"chaos warp",C18,0.44,0,0,0,2/9/2018
1,"charge",DOM,0.04,0,0,0,12/5/2018
1,"charge",DOM,0.04,0,0,3,12/5/2018
1,"charge",DOM,0.07,0,0,3,22/4/2018
1,"charity extractor",WAR,0.04,0,0,0,9/6/2019
1,"charity extractor",WAR,0.03,0,0,6,4/5/2019
2,"charity extractor",WAR,0.04,0,0,6,1/5/2019
4,"charmed stray",WAR,0.04,0,0,6,4/5/2019
1,"charnel troll",GRN,0.36,0,0,0,25/11/2018
1,"chart a course",XLN,0.31,0,0,3,9/3/2018
1,"chemister's insight",GRN,0.3,0,0,0,25/11/2018
1,"chief of the foundry",C18,0.07,0,0,0,2/9/2018
3,"child of night",GRN,0.03,0,0,0,1/1/2019
1,"child of night",GRN,0.06,0,0,0,18/10/2018
1,"child of night",GRN,0.09,0,0,0,30/9/2018
1,"chillbringer",RNA,0.03,0,0,0,20/1/2019
1,"chorus of the tides",BNG,0.01,0,0,0,2/7/2019
1,"citywatch sphinx",GRN,0.04,0,0,0,1/1/2019
1,"citywide bust",GRN,0.19,0,0,0,23/11/2018
4,"civic stalwart",RNA,0.03,0,0,0,20/1/2019
1,"claim the firstborn",ELD,0.12,0,0,0,12/10/2019
1,"cleansing nova",M19,0.0,0,0,0,7/7/2018
4,"clear the mind",RNA,0.05,0,0,0,20/1/2019
1,"clifftop retreat",DOM,2.52,0,0,0,28/4/2018
1,"clone legion",C17,0.37,0,0,0,29/3/2018
1,"cloudblazer",KLD,0.11,0,0,3,25/6/2018
2,"cloudkin seer",M20,0.06,0,0,0,1/10/2019
1,"cloudreader sphinx",DOM,0.04,0,0,0,28/5/2018
1,"cloudreader sphinx",DOM,0.05,0,0,0,28/4/2018
1,"cloudreader sphinx",DOM,0.05,0,0,3,22/4/2018
3,"code of constraint",RNA,0.06,0,0,0,20/1/2019
2,"cogwork assembler",AER,0.07,0,0,3,15/2/2018
1,"cogworker's puzzleknot",KLD,0.04,0,0,0,12/9/2018
1,"cogworker's puzzleknot",KLD,0.05,0,0,3,11/2/2018
2,"cold-water snapper",DOM,0.03,0,0,0,29/5/2018
1,"cold-water snapper",DOM,0.05,0,0,0,28/4/2018
1,"cold-water snapper",DOM,0.02,0,0,3,22/4/2018
2,"cold-water snapper",DOM,0.03,0,0,3,31/5/2018
1,"cold-water snapper",DOM,0.04,0,0,3,12/5/2018
3,"collar the culprit",GRN,0.02,0,0,0,25/11/2018
1,"collar the culprit",GRN,0.04,0,0,3,12/12/2018
1,"colossal dreadmaw",RIX,0.03,0,0,3,4/4/2018
1,"colossal dreadmaw",M19,0.0,0,0,0,7/7/2018
1,"colossal majesty",M19,0.0,0,0,0,7/7/2018
2,"colossal majesty",M19,0.12,0,0,0,14/9/2018
1,"colossal whale",M14,0.21,0,0,0,2/3/2019
1,"combine guildmage",RNA,0.09,0,0,0,20/1/2019
1,"comet storm",C17,0.28,0,0,0,29/3/2018
2,"command the storm",GRN,0.04,0,0,0,18/10/2018
1,"command tower",C17,0.42,0,0,0,29/3/2018
1,"command tower",C18,0.38,0,0,0,2/9/2018
1,"commander's sphere",C18,0.17,0,0,0,2/9/2018
1,"commander's sphere",C17,0.22,0,0,0,29/3/2018
1,"commence the endgame",WAR,0.32,0,0,6,30/4/2019
1,"commencement of festivities",KLD,0.04,0,0,0,12/4/2018
1,"commencement of festivities",KLD,0.07,0,0,0,12/9/2018
2,"commencement of festivities",KLD,0.03,0,0,3,11/2/2018
1,"commencement of festivities",KLD,0.05,0,0,3,28/2/2018
1,"conclave guildmage",GRN,0.07,0,0,3,12/12/2018
1,"conclave tribunal",GRN,0.17,0,0,0,15/10/2018
2,"conclave tribunal",GRN,0.21,0,0,0,23/11/2018
1,"conclave tribunal",GRN,0.23,0,0,3,8/12/2018
2,"concordia pegasus",RNA,0.03,0,0,0,20/1/2019
1,"confiscation coup",KLD,0.1,0,0,0,12/9/2018
1,"connive_concoct",GRN,0.2,0,0,0,13/11/2018
1,"connive_concoct",GRN,0.21,0,0,0,18/10/2018
1,"consul's shieldguard",KLD,0.05,0,0,0,19/2/2018
1,"consulate dreadnought",AER,0.08,0,0,0,12/9/2018
1,"consulate dreadnought",AER,0.09,0,0,0,20/2/2018
1,"consulate dreadnought",AER,0.1,0,0,3,17/6/2018
2,"consulate dreadnought",AER,0.11,0,0,3,25/6/2018
1,"consulate dreadnought",AER,0.13,0,0,6,18/7/2018
1,"consulate dreadnought",AER,0.23,1,0,3,14/2/2018
2,"consulate skygate",KLD,0.03,0,0,0,19/2/2018
1,"consulate skygate",KLD,0.03,0,0,3,28/2/2018
1,"consulate surveillance",KLD,0.07,0,0,0,19/2/2018
2,"consulate turret",AER,0.04,0,0,0,2/6/2018
1,"consulate turret",AER,0.11,0,0,3,25/1/2018
1,"consulate turret",AER,0.04,0,0,6,18/7/2018
3,"contentious plan",WAR,0.07,0,0,6,4/5/2019
1,"conviction",AER,0.09,0,0,0,25/2/2018
1,"conviction",AER,0.05,0,0,3,25/6/2018
1,"conviction",AER,0.12,0,0,3,25/1/2018
1,"coral commando",RNA,0.02,0,0,0,20/1/2019
1,"corpse augur",C17,0.14,0,0,0,29/3/2018
1,"corrosive ooze",DOM,0.05,0,0,3,22/4/2018
2,"cosmotronic wave",GRN,0.05,0,0,0,13/11/2018
1,"cosmotronic wave",GRN,0.03,0,0,3,8/12/2018
1,"countless gears renegade",AER,0.02,0,0,0,25/2/2018
1,"countless gears renegade",AER,0.11,0,0,3,8/2/2018
1,"countless gears renegade",AER,0.12,0,0,3,25/1/2018
1,"courage in crisis",WAR,0.05,0,0,0,9/6/2019
2,"courage in crisis",WAR,0.05,0,0,6,4/5/2019
1,"courage in crisis",WAR,0.06,0,0,6,1/5/2019
1,"coveted jewel",C18,1.27,0,0,0,2/9/2018
1,"cowl prowler",KLD,0.02,0,0,0,12/9/2018
1,"cowl prowler",KLD,0.03,0,0,3,11/2/2018
1,"crackdown construct",AER,0.04,0,0,0,20/2/2018
1,"crackdown construct",AER,0.04,0,0,3,11/2/2018
2,"crackling drake",GRN,0.12,0,0,0,30/9/2018
1,"crackling drake",GRN,0.28,0,0,3,8/12/2018
1,"crash through",HOU,0.08,0,0,0,15/4/2018
1,"crashing tide",RIX,0.04,0,0,0,3/7/2018
2,"crashing tide",RIX,0.05,0,0,0,25/3/2018
1,"crashing tide",RIX,0.04,0,0,3,4/4/2018
1,"crashing tide",RIX,0.05,0,0,3,23/3/2018
1,"creeping mold",KLD,0.06,0,0,0,19/2/2018
1,"creeping trailblazer",M20,0.12,0,0,0,1/10/2019
1,"crosis's charm",C17,0.15,0,0,0,29/3/2018
1,"crucible of worlds",M19,0.0,0,0,0,7/7/2018
1,"cruel celebrant",WAR,0.18,0,0,6,4/5/2019
3,"cruel finality",AER,0.01,0,0,0,2/6/2018
1,"cruel finality",AER,0.05,0,0,0,12/9/2018
1,"cruel finality",AER,0.36,0,0,3,8/2/2018
1,"crumbling necropolis",C17,0.17,0,0,0,29/3/2018
1,"crush contraband",GRN,0.07,0,0,0,13/11/2018
1,"crush contraband",GRN,0.11,0,0,0,18/10/2018
2,"crush dissent",WAR,0.06,0,0,6,4/5/2019
1,"crush dissent",WAR,0.2,1,0,6,30/4/2019
1,"crushing canopy",GRN,0.03,0,0,0,30/9/2018
1,"crushing canopy",GRN,0.06,0,0,3,12/12/2018
1,"crystal slipper",ELD,0.04,0,0,0,12/10/2019
1,"cultivator of blades",KLD,0.09,0,0,0,19/2/2018
1,"cultivator of blades",KLD,0.1,0,0,3,11/2/2018
1,"cultivator's caravan",KLD,0.22,0,0,3,28/2/2018
1,"cultivator's caravan",KLD,0.24,0,0,3,11/2/2018
1,"curator's ward",DOM,0.08,0,0,3,12/5/2018
1,"curator's ward",DOM,0.09,0,0,3,22/4/2018
1,"curious obsession",RIX,0.14,0,0,3,23/3/2018
1,"curse of disturbance",C17,0.17,0,0,0,29/3/2018
1,"curse of opulence",C17,0.23,0,0,0,29/3/2018
1,"curse of verbosity",C17,0.22,0,0,0,29/3/2018
1,"cyclops electromancer",WAR,0.06,0,0,6,4/5/2019
2,"d'avenant trapper",DOM,0.03,0,0,0,29/5/2018
1,"d'avenant trapper",DOM,0.06,0,0,0,28/4/2018
1,"d'avenant trapper",DOM,0.04,0,0,3,12/5/2018
1,"daggerback basilisk",M19,0.0,0,0,0,7/7/2018
1,"daggerback basilisk",M19,0.04,0,0,0,14/9/2018
2,"daggersail aeronaut",M20,0.04,0,0,0,20/12/2019
1,"damping sphere",DOM,2.5,0,0,3,12/5/2018
1,"damping sphere",DOM,2.94,0,0,3,22/4/2018
1,"damping sphere",DOM,1.17,0,0,6,18/7/2018
1,"dance of the manse",ELD,1.03,1,0,0,25/12/2019
1,"daredevil dragster",AER,0.05,0,0,3,8/2/2018
1,"daring archaeologist",DOM,0.27,0,0,3,22/4/2018
1,"daring buccaneer",RIX,0.1,0,0,0,2/7/2018
1,"daring demolition",AER,0.02,0,0,0,25/2/2018
1,"daring demolition",AER,0.03,0,0,0,28/4/2018
1,"daring demolition",AER,0.05,0,0,3,11/2/2018
1,"daring demolition",AER,0.18,0,0,3,8/2/2018
2,"dark bargain",DOM,0.05,0,0,3,12/5/2018
1,"dark dabbling",UMA,0.04,0,0,0,3/1/2019
1,"dark favor",M14,0.04,0,0,0,2/3/2019
1,"dark inquiry",RIX,0.02,0,0,0,3/7/2018
1,"dark inquiry",RIX,0.05,0,0,3,4/4/2018
1,"dark intimations",AER,0.12,0,0,3,27/1/2018
2,"darkblade agent",GRN,0.04,0,0,0,1/1/2019
1,"darkblade agent",GRN,0.05,0,0,0,5/10/2018
1,"darksteel citadel",C18,0.2,0,0,0,2/9/2018
1,"darksteel ingot",C17,0.13,0,0,0,29/3/2018
1,"darksteel juggernaut",C18,0.24,0,0,0,2/9/2018
1,"dauntless bodyguard",DOM,0.28,0,0,0,28/4/2018
4,"davriel's shadowfugue",WAR,0.05,0,0,6,4/5/2019
1,"dawnfeather eagle",AER,0.03,0,0,0,28/4/2018
1,"dawnfeather eagle",AER,0.04,0,0,0,20/2/2018
1,"dawnfeather eagle",AER,0.02,0,0,3,17/6/2018
2,"dawnfeather eagle",AER,0.03,0,0,3,14/2/2018
1,"dawnfeather eagle",AER,0.14,0,0,3,8/2/2018
1,"dawnfeather eagle",AER,0.08,0,0,6,18/7/2018
1,"dawnstrike paladin",M14,0.02,0,0,0,2/3/2019
2,"daybreak chaplain",M20,0.02,0,0,0,1/10/2019
1,"daybreak chaplain",M20,0.04,0,0,0,5/8/2019
1,"daybreak chaplain",M19,0.05,0,0,0,3/9/2018
2,"dazzling lights",GRN,0.05,0,0,0,13/11/2018
1,"dazzling lights",GRN,0.03,0,0,3,12/12/2018
1,"dead weight",GRN,0.06,0,0,0,25/11/2018
1,"deadeye harpooner",AER,0.05,0,0,0,25/2/2018
1,"deadeye harpooner",AER,0.09,0,0,0,2/6/2018
1,"deadeye quartermaster",XLN,0.06,0,0,3,25/3/2018
2,"deadeye rig-hauler",RIX,0.04,0,0,0,3/7/2018
1,"deadeye rig-hauler",RIX,0.03,0,0,3,9/3/2018
1,"deadeye rig-hauler",RIX,0.04,0,0,3,4/4/2018
1,"deadeye tormentor",XLN,0.04,0,0,0,25/3/2018
1,"deadlock trap",KLD,0.08,0,0,0,19/2/2018
2,"deadly visit",GRN,0.03,0,0,0,5/10/2018
1,"deadly visit",GRN,0.04,0,0,0,15/10/2018
1,"deafening silence",ELD,0.5,0,0,0,12/10/2019
1,"deathbloom thallid",DOM,0.06,0,0,0,29/5/2018
1,"deathbloom thallid",DOM,0.05,0,0,3,25/6/2018
1,"deathless knight",ELD,0.09,0,0,0,12/10/2019
2,"deathsprout",WAR,0.12,0,0,6,4/5/2019
1,"decoction module",KLD,0.1,0,0,0,19/2/2018
3,"decoction module",KLD,0.08,0,0,3,31/5/2018
1,"decommission",AER,0.04,0,0,0,12/9/2018
2,"decommission",AER,0.06,0,0,0,25/2/2018
1,"decommission",AER,0.03,0,0,3,11/2/2018
1,"decree of pain",C17,0.91,0,0,0,29/3/2018
2,"deep freeze",DOM,0.06,0,0,0,5/8/2018
1,"deep freeze",DOM,0.06,0,0,3,25/6/2018
1,"deeproot warrior",XLN,0.03,0,0,3,9/3/2018
1,"deeproot waters",XLN,0.11,0,0,0,25/3/2018
1,"defiant salvager",AER,0.05,0,0,0,3/9/2018
1,"defiant salvager",AER,0.06,0,0,0,12/9/2018
2,"defiant salvager",AER,0.05,0,0,3,17/6/2018
1,"defiant salvager",AER,0.12,0,0,3,25/1/2018
1,"defiant strike",WAR,0.06,0,0,6,30/4/2019
1,"deft dismissal",AER,0.03,0,0,3,17/6/2018
1,"deliver unto evil",WAR,0.29,0,0,6,4/5/2019
2,"demolish",WAR,0.06,0,0,6,4/5/2019
1,"demolish",KLD,0.03,0,0,0,19/2/2018
1,"demolish",KLD,0.03,0,0,3,11/2/2018
1,"demolition stomper",KLD,0.06,0,0,0,19/2/2018
1,"demonic vigor",DOM,0.04,0,0,0,29/5/2018
1,"demonic vigor",DOM,0.05,0,0,0,12/5/2018
2,"demonic vigor",DOM,0.05,0,0,3,22/4/2018
2,"demotion",GRN,0.07,0,0,0,25/11/2018
1,"demotion",GRN,0.08,0,0,0,30/9/2018
1,"demotion",GRN,0.07,0,0,3,12/12/2018
2,"depths of desire",XLN,0.03,0,0,3,9/3/2018
1,"deputy of detention",RNA,2.0,0,0,0,20/1/2019
1,"despair",HOU,0.28,0,0,0,15/4/2018
1,"despark",WAR,0.21,0,0,6,30/4/2019
1,"despark",WAR,0.22,0,0,6,4/5/2019
1,"destructive digger",M20,0.03,0,0,0,6/10/2019
1,"destructive digger",M20,0.04,0,0,0,5/8/2019
1,"destructive tampering",AER,0.16,0,0,0,25/2/2018
1,"destructive tampering",AER,0.11,0,0,3,15/2/2018
2,"destructive tampering",AER,0.12,0,0,3,8/2/2018
2,"destructive tampering",AER,0.13,0,0,3,25/1/2018
2,"devious cover-up",GRN,0.05,0,0,0,25/11/2018
1,"devkarin dissident",GRN,0.01,0,0,3,12/12/2018
3,"devouring hellion",WAR,0.07,0,0,6,4/5/2019
2,"dhund operative",KLD,0.05,0,0,0,19/2/2018
1,"dhund operative",KLD,0.05,0,0,3,11/2/2018
1,"didn't say please",ELD,0.06,0,0,0,12/10/2019
1,"die young",KLD,0.02,0,0,0,12/9/2018
1,"die young",KLD,0.05,0,0,3,11/2/2018
1,"diligent excavator",DOM,0.06,0,0,0,28/5/2018
1,"diligent excavator",DOM,0.08,0,0,3,22/4/2018
1,"dimir aqueduct",C17,0.21,0,0,0,29/3/2018
2,"dimir guildgate (a)",GRN,0.04,0,0,0,25/11/2018
1,"dimir guildgate (a)",GRN,0.05,0,0,3,8/12/2018
1,"dimir guildgate (a)",GRN,0.06,0,0,3,12/12/2018
2,"dimir guildgate (b)",GRN,0.04,0,0,0,25/11/2018
1,"dimir guildgate (b)",GRN,0.05,0,0,0,6/11/2018
1,"dimir guildgate (b)",GRN,0.07,0,0,0,15/10/2018
1,"dimir locket",GRN,0.05,0,0,0,6/11/2018
1,"dimir locket",GRN,0.07,0,0,3,12/12/2018
1,"dimir spybug",GRN,0.09,0,0,0,30/9/2018
1,"dinosaur hunter",RIX,0.02,0,0,0,3/7/2018
1,"direct current",GRN,0.04,0,0,0,25/11/2018
1,"direct current",GRN,0.05,0,0,0,30/9/2018
1,"diregraf ghoul",M19,0.0,0,0,0,7/7/2018
1,"diregraf ghoul",M19,0.13,0,0,6,18/7/2018
1,"discovery_dispersal",GRN,0.17,0,0,0,1/1/2019
1,"disdainful stroke",GRN,0.08,0,0,0,1/1/2019
2,"disdainful stroke",GRN,0.08,0,0,3,8/12/2018
2,"disenchant",M20,0.06,0,0,0,5/8/2019
2,"disenchant",M20,0.07,0,0,0,6/10/2019
1,"dismal backwater",C17,0.08,0,0,0,29/3/2018
1,"dismissive pyromancer",M19,0.25,0,0,0,30/7/2018
2,"dispersal technician",AER,0.02,0,0,0,3/9/2018
1,"dispersal technician",AER,0.01,0,0,3,17/6/2018
1,"dispersal technician",AER,0.3,0,0,3,8/2/2018
1,"disperse",M19,0.0,0,0,0,7/7/2018
1,"disposal mummy",HOU,0.02,0,0,0,15/4/2018
1,"district guide",GRN,0.11,0,0,3,8/12/2018
1,"dive down",XLN,0.05,0,0,3,9/3/2018
1,"divest",DOM,0.07,0,0,0,28/5/2018
1,"divest",DOM,0.08,0,0,0,29/4/2018
1,"divest",DOM,0.08,0,0,3,12/5/2018
1,"divest",DOM,0.07,0,0,6,18/7/2018
1,"divination",M19,0.0,0,0,0,7/7/2018
1,"divination",DOM,0.06,0,0,3,22/4/2018
1,"divination",DOM,0.09,0,0,3,12/5/2018
2,"divine arrow",WAR,0.03,0,0,6,4/5/2019
1,"divine arrow",WAR,0.04,0,0,6,30/4/2019
1,"divine verdict",RIX,0.02,0,0,0,3/7/2018
1,"divine verdict",RIX,0.02,0,0,3,4/4/2018
2,"domri's ambush",WAR,0.1,0,0,6,1/5/2019
1,"domri, anarch of bolas",WAR_JP,6.68,0,0,6,3/5/2019
1,"doublecast",M19,0.11,0,0,0,30/7/2018
2,"douser of lights",GRN,0.01,0,0,0,1/1/2019
1,"douser of lights",GRN,0.02,0,0,0,23/11/2018
1,"dovin's veto",WAR,0.61,0,0,6,4/5/2019
1,"dovin's veto",WAR,0.63,0,0,6,30/4/2019
1,"dovin's veto",WAR,0.64,0,0,6,28/04/2019
1,"dovin, grand arbiter",RNA,2.0,0,0,0,20/1/2019
1,"dovin, hand of control",WAR_JP,0.0,1,0,6,3/5/2019
1,"downpour",M13,0.06,0,0,0,2/3/2019
1,"dragon hatchling",M14,0.17,0,0,0,2/3/2019
1,"dramatic reversal",KLD,0.07,0,0,3,8/2/2018
1,"drawn from dreams",M20,0.82,0,0,0,5/8/2019
1,"dreadhorde butcher",WAR,1.46,0,0,6,30/4/2019
1,"dreadhorde invasion",WAR,1.82,0,0,6,4/5/2019
2,"dreadhorde twins",WAR,0.06,0,0,6,4/5/2019
1,"dreamcaller siren",XLN,0.18,0,0,3,9/3/2018
1,"dreamstone hedron",C18,0.07,0,0,0,2/9/2018
1,"drudge sentinel",DOM,0.02,0,0,3,12/5/2018
2,"druid of the cowl",AER,0.05,0,0,0,25/2/2018
2,"druid of the cowl",AER,0.05,0,0,3,15/2/2018
1,"druid of the cowl",AER,0.06,0,0,3,27/1/2018
1,"dryad greenseeker",M19,0.0,1,0,0,7/7/2018
1,"dual shot",XLN,0.05,0,0,0,25/3/2018
1,"dub",DOM,0.04,0,0,0,12/5/2018
2,"dub",DOM,0.05,0,0,0,28/4/2018
1,"dub",DOM,0.05,0,0,3,22/4/2018
2,"dukhara peafowl",KLD,0.02,0,0,0,19/2/2018
1,"dukhara peafowl",KLD,0.04,0,0,3,25/6/2018
1,"dukhara scavenger",KLD,0.04,0,0,0,12/4/2018
2,"dukhara scavenger",KLD,0.06,0,0,6,18/7/2018
1,"duplicant",C18,0.44,0,0,0,2/9/2018
1,"duress",M19,0.0,0,0,0,7/7/2018
2,"duress",M20,0.06,0,0,0,20/12/2019
